Percent_Population_Without_Health_Insurance_ACS2016_20,PercentPopulation_18yrs_And_Under_Without_Health_Insurance_ACS2016_20,Population_19_64yrs_Civilian_Noninstitutionalized_Population_For_Insurance_Coverage_ACS2016_20,Population_19_64yrs_Old_With_Health_Insurance_ACS2016_20,Percent_Population_19_64yrs_Old_Without_Health_Insurance_ACS2016_20,Population_65_And_Above_Civilian_Noninstitutionalized_Population_For_Insurance_Coverage_ACS2016_20,Population_65yrs_And_Over_With_Health_Insurance_ACS2016_20,Population_16yrs_And_Over_Without_Earning_ACS2016_20,Percent_Population_16yrs_And_Over_Without_Earning_ACS2016_20,Percent_Population_16yrs_And_Over_In_Middle_Class_Or_Upper_Earning_range_ACS2016_20,Male_16yrs_And_Over_Old_Without_Earning_ACS2016_20,Percent_Male_16yrs_And_Over_Without_Earning_ACS2016_20,Percent_Male_16yrs_And_Over_In_Middle_Class_Or_Upper_Earning_range_ACS2016_20,Female_16yrs_And_Over_In_Lower_Class_Earning_range_ACS2016_20,Percent_Population_16_64yrs_Old_In_Labor_Force_Unemployed_ACS2016_20,Population_16_64yrs_Old_Not_In_Labor_Force_ACS2016_20,Percent_Population_65yrs_And_Over_In_Labor_Force_Unemployed_ACS2016_20,Percent_Male_16_64yrs_Old_In_Labor_Force_Unemployed_ACS2016_20,Male_16_64yrs_Old_Not_In_Labor_Force_ACS2016_20,Percent_Male_16_64yrs_Old_Not_In_Labor_Force_ACS2016_20,Male_65yrs_And_Over_Not_In_Labor_Force_ACS2016_20,Percent_Female_16_64_yrs_Old_In_Labor_Force_Unemployed_ACS2016_20,Female_16_64yrs_Old_Not_In_Labor_Force_ACS2016_20,Female_65yrs_And_Over_Not_In_Labor_Force_ACS2016_20,Percent_Population_In_Management_Business_Science_And_Arts_Occupations_ACS2016_20,Percent_Population_In_Production_Transportation_And_Material_Moving_Occupations_ACS2016_20,Percent_Male_Population_In_Management_Business_Science_And_Arts_Occupations_ACS2016_20,Male_Population_In_Service_Occupations_ACS2016_20,Percent_Male_Population_In_Production_Transportation_And_Material_Moving_Occupations_ACS2016_20,Female_Population_In_Management_Business_Science_And_Arts_Occupations_ACS2016_20,Female_Population_In_Service_Occupations_ACS2016_20,Percent_Female_Population_In_Production_Transportation_And_Material_Moving_Occupations_ACS2016_20,Children_ACS2016_20,Female_ACS2016_20,Percent_Population_Under_Poverty_ACS2016_20,Percent_Children_Population_Under_Poverty_ACS2016_20,Percent_Male_18_64yrs_Old_Population_Under_Poverty_ACS2016_20,Percent_Female_18_64yrs_Old_Population_Under_Poverty_ACS2016_20,Percent_Female_65yrs_Old_And_Over_Population_Under_Poverty_ACS2016_20,Median_Family_Income_In_the_Past_Year_ACS2016_20,Median_Nonfamily_Household_Income_In_the_Past_Year_ACS2016_20,Median_Earnings_In_the_Past_Year_ACS2016_20,Male_Percent_Difference_From_Overall_Median_Earnings_In_the_Past_Year_ACS2016_20,Percent_Households_Did_Not_Receive_Food_Stamps_In_The_Past_Year_ACS2016_20,population5_17yrs_ACS2016_20,Percent_Population_25yrs_and_over_without_High_School_Diploma_ACS2016_20,Percent_Male_25yrs_and_over_without_High_School_Diploma_ACS2016_20,Male_25yrs_and_over_with_college_or_advanced_Diploma_ACS2016_20,Percent_Female_25yrs_and_over_without_High_School_Diploma_ACS2016_20,Female_25yrs_and_over_with_high_school_Diploma_ACS2016_20,Population_25yrs_and_over_with_STEM_related_Degree_ACS2016_20,Index_For_Environment_With_Access_To_Healthy_Food_2015_17_CHR,Percent_Adults_20yrs_And_Over_Physical_Inactivity_2016_CHR,Percentage_Female_Ages_65_74_Received_Annual_Mammography_Screening_2017_CHR,Percentage_Households_Have_1_Or_More_Issue_WIth_The_House_Facilities_2012_16_CHR,Percent_Population_With_Low_Access_To_Store_USDA_2015,Percent_Household_With_Low_Income_And_Low_Access_to_Store_USDA_2015,Percent_Population_Under_18_With_Low_Access_To_Store_USDA_2015,Amount_of_SNAP_Benefits_Per_Capita_USDA_2017,statecounty
-0.0779014308426072,-0.4591478696741853,0.5581635404229095,0.5678318002628121,-0.0051440329218107725,0.36338083731939447,0.36601339495341423,0.5289436548001804,0.17097415506958238,0.16060054595086418,0.40689936167323104,-0.051402785952520916,0.23977900552486184,0.42850919813691657,-0.846473029045643,0.5571612464479149,-0.3292181069958848,-0.5970819304152638,0.34118796829188835,-0.17212941425248451,0.39327573504788693,-0.8578680203045688,0.7266712493555594,0.4518428018733455,0.5440718976840648,-0.07576601671309188,0.6512543039842595,0.5177961969770843,-0.23859952452993297,0.661105527638191,0.27499769606487884,0.2058144900784494,0.5862734288864389,0.5435982626451401,0.26303072143596823,0.42207926955799957,0.24184566428003174,0.11870503597122305,-0.17383669885864797,0.2363540707615415,-0.049053276406162985,0.5973597359735974,-0.4167253934695794,0.11558441558441583,0.6116296534706577,0.015099087763447526,-0.12003429551300376,0.7475206611570248,0.21323792486583165,0.4913740133289219,0.6368701695524535,-0.3846153846153849,0.9933774834437078,0.0,0.2730257112488491,0.7196274618807391,0.778621006068499,0.9108730778290965,0.13922907197062037,01Autauga County
0.16852146263910975,0.02005012531328331,3.3349150714478295,3.239964958388086,0.22325102880658435,3.8707529957098474,3.8576971554259445,3.5257575978003115,0.14711729622266423,0.11055505004549591,3.3672416134727694,0.11340003923876824,0.13591160220994494,3.2888114465703855,-0.3540802213001381,3.05384596701722,0.09876543209876543,-0.5611672278338945,2.690411553914649,-0.057094523155000965,3.966512624740473,-0.0101522842639594,3.2841553531534626,3.783954388108328,0.39474593847217426,-0.3966573816155989,0.5440236104279391,3.1716235982447585,-0.36049275988761614,3.5899497487437184,3.1676343194175653,-0.4808491001384402,3.2520475665459125,3.444254096800429,-0.5723161891612012,-0.6710935878813034,-0.44073190135242635,-0.4916067146282973,-0.07023705004389821,0.7191634880968039,0.21268795247818822,0.4464655767902372,-0.5416960300681232,0.6000000000000014,3.3071558845617424,-0.20635419943378427,-0.07545012860817377,4.445371900826446,-0.31771019677996437,3.329394526634211,4.572404289736984,0.2307692307692308,-0.09271523178807953,0.20000000000000012,0.04978940434084275,-0.13672361837835248,-0.1550015698563817,-0.12579491084689487,-0.2982077156515696,01Baldwin County
0.35453100158982515,-0.36090225563909756,-0.06614027654739436,-0.0787910643889619,0.5864197530864197,-0.01405394743330539,-0.012801818945703482,0.1335234298849237,1.296664457698255,-1.0304822565969063,0.27841912264022817,1.64057288601138,-1.2092081031307553,-0.036725530275106395,0.30982019363762126,0.21752119107181891,-0.31275720164609055,-0.5387205387205386,0.48843522640894776,2.2977373651934867,-0.02759359721385038,1.3807106598984775,0.009365870424471559,0.00040724903278354713,-0.8288973384030419,0.19387186629526443,-0.5715691096901134,-0.0560702096538274,0.581802463799438,-0.09567839195979899,-0.09916136761588794,1.2893401015228427,-0.03752559458182391,-0.03495474917371818,1.6617190196755258,2.319568375181573,0.42004773269689744,1.9004796163069544,2.0263388937664617,-1.0733394712613442,-1.1598756265082606,-0.6911505103998772,-0.012684989429175623,-1.6584415584415604,-0.034009226477845725,1.774142812205096,1.94455558731066,-0.1318181818181818,1.5642218246869413,-0.04632036678167982,-0.16619735186627524,-1.6153846153846172,-0.49006622516556325,0.40000000000000024,0.2567237284316534,0.16215397269087017,0.6006944787064799,-0.14524437774721258,1.2847874329565236,01Barbour County
0.09538950715421325,-0.657644110275689,-0.057358548703924817,-0.05517301795882611,0.2211934156378601,-0.11474924799053207,-0.113239255616242,0.038610937340879004,1.0094985641705323,-0.7302092811646952,0.12685046855901128,1.1524426133019423,-0.8173112338858196,-0.09208189525181786,0.536652835408022,0.14358924537925338,-0.5596707818930041,0.0673400673400673,0.29970680855684656,1.661662085007401,-0.11975085392806911,0.9949238578680202,0.027925760439938135,-0.10038688658114436,-1.0473556861389561,0.36323119777158785,-1.2838170191834728,-0.07069722086786934,0.759887616165982,-0.1407035175879397,-0.1644088102479034,0.6728195662205816,-0.08776972751614427,-0.08749069892194015,0.49637556092509505,0.8454036107076157,0.3914081145584727,0.5407673860911271,-0.12291483757682165,-0.21178482178087596,-0.7370057545943939,-0.4456980581779108,-0.6328400281888653,-0.9142857142857165,-0.09398133247505633,1.0003145643284053,1.289511288939697,-0.13578512396694215,0.609660107334526,-0.015597674528524837,-0.16595770175543706,0.07692307692307672,0.834437086092715,-0.0999999999999995,-0.5747468119617678,-0.8386771572779721,-0.5563340602289983,-0.7613537934950098,0.24717816929087885,01Bibb County
0.25119236883942764,-0.11228070175438587,0.5820744906212687,0.5556373193166886,0.3137860082304527,0.5377484096848957,0.537824679336678,0.7547899966539128,0.7850673735365586,-0.13057324840764323,0.740051609398343,0.6235040219737105,-0.08213627992633507,0.3353550246288913,-0.06639004149377574,0.7644815777329803,-0.09876543209876543,-0.29629629629629617,0.6997502443262026,0.5358426728695284,0.6059875426964034,0.2233502538071066,0.8096752019247293,0.591732844634494,-0.4306947805046664,0.4635097493036211,-0.6443679291687163,0.2886396879570941,0.5152366544197103,0.4498492462311558,0.16182840291217399,0.8610982925703737,0.6043077650023626,0.5605911159563238,0.05591991715567831,-0.014525835235525955,-0.03500397772474155,-0.17985611510791366,1.3292361720807726,-0.19263448638695252,-0.670178206794134,0.45675032619541023,0.12919896640826875,0.13246753246753215,0.6072309838000215,0.7549543881723815,0.8322377822234923,0.3609090909090909,0.7255813953488371,0.5859053741078603,0.1534958959918519,0.538461538461539,0.41059602649006577,-0.6999999999999993,-0.5642574619015623,-0.7117451280449176,-0.5167349844018899,-0.6325486487471661,-0.21757986623079123,01Blount County
0.32114467408585073,-0.7358395989974935,-0.2661479798174325,-0.2642312746386334,0.5442386831275718,-0.310912766901721,-0.30986333193287696,-0.27912187031729635,0.5208747514910537,-0.7584167424931758,-0.26307211734347413,0.530115754365313,-0.5152854511970536,-0.24943872935026642,-0.780082987551867,-0.20557161246447914,-0.5596707818930041,-0.089786756453423,-0.14659572157671844,1.349545358426729,-0.34049963163887215,-1.6345177664974622,-0.23655267228046056,-0.3121563836285889,-1.2713446249567921,2.0412256267409465,-1.0083620265617315,-0.24183325207215992,1.0564080397665871,-0.3272361809045226,-0.2624642890056216,5.4480849100138435,-0.2692943770672547,-0.2867327692121338,2.0676561960648945,2.495538493463374,1.2617342879872713,2.0935251798561154,-0.5741878841088673,-0.645087465474155,-1.3936792277705587,-0.7157111059943203,-0.1865163260512097,-1.6610389610389642,-0.2705718270571827,1.7477194086190624,2.042869391254644,-0.2716528925619835,1.2880143112701254,-0.29569409651651934,-0.2534299922113714,-2.6153846153846176,-0.3443708609271525,-0.5999999999999998,0.9810270655868902,1.0493003955296734,1.8807963338136315,0.27978164739609823,1.475799308297154,01Bullock County
0.26868044515103356,-0.21654135338345853,-0.1031467858105766,-0.10717477003942182,0.42283950617283944,-0.072143596824301,-0.07053357388231224,-0.08039338347614822,0.5889109785730067,-0.8457688808007282,-0.10416949612929513,0.7537767314106341,-0.8548802946593002,-0.022785912944409077,0.6473029045643153,-0.11415247856605057,-0.5596707818930041,0.17508417508417515,-0.0957758714301227,0.7473038697399027,-0.11117808586163017,0.9695431472081218,-0.1150541330125451,-0.016493585827733658,-0.5219495333563775,0.8824512534818938,-0.26168224299065423,-0.18771331058020477,1.2111519342986812,-0.12402010050251257,-0.11169477467514514,1.3354868481772035,-0.10218144589699166,-0.07627749225631175,0.8360372799447701,1.040464826727537,0.45186953062848045,0.9016786570743407,0.4073748902546093,-0.4854136525055899,-0.5965750881752366,-0.8610791311689309,0.28705661263800797,-0.5558441558441568,-0.10374423345134642,0.3120478137779176,0.20462989425550143,-0.19082644628099174,0.495169946332737,-0.04027035969182777,-0.15205799532682285,-0.8461538461538473,1.6291390728476818,0.10000000000000006,-0.0329311926176909,-0.7268946030934373,-0.5101988843318687,-0.7061573490701651,1.182141853325191,01Butler County
0.24483306836248023,-0.4812030075187968,1.6044524900820398,1.5272711344721857,0.3641975308641974,1.4900636126041717,1.4903986357907224,1.7396453147504256,0.3503423901038215,-0.29890809827115566,1.686133369550455,0.3456935452226804,-0.2869244935543278,1.6299969842174047,0.813278008298755,1.7576567167804142,0.5925925925925924,0.3501683501683501,1.619502660440873,0.3252273207866357,1.461121157323689,1.0964467005076142,1.838717992782265,1.6165750356342903,-0.2716902868994123,0.4233983286908078,-0.29414658140678823,1.2491467576791808,0.5731575534903827,1.3517587939698492,1.3115841857893282,0.46977388094139355,1.5018506851472673,1.6099603730813823,0.3003106662064204,0.13239261257522314,0.22275258552108199,0.5119904076738611,0.06145741878841082,-0.34873076417203736,-0.31088732132912567,-0.20055261340087496,0.21000704721634947,-0.5636363636363649,1.4912563029717842,0.4731047499213589,0.4321234638468132,1.1290082644628099,0.582468694096601,1.801767736446566,0.9287640045533521,-0.6153846153846158,0.5960264900662249,-0.8999999999999994,0.08396684267408737,0.2365247809518987,0.3787445578035512,0.17893976397650163,0.6499128518561067,01Calhoun County
0.12241653418124027,-0.3689223057644109,0.16052074105457767,0.1574945247481384,0.2067901234567901,0.16317372651511416,0.16276598373822998,0.17222165645867582,0.3565275016567263,-0.2961783439490445,0.09085970392503055,0.145575828918972,-0.1793738489871086,0.15360386020172237,-0.5200553250345781,0.13163966677191363,-0.37860082304526754,-0.89337822671156,0.05364317515473993,0.06809050539226064,0.13100261201527025,0.035532994923857794,0.20149510225124592,0.252698024842191,-0.6297960594538541,1.646796657381615,-0.9552385636989672,0.19990248659190638,1.218067862545926,0.0621105527638191,-0.018800110588885817,2.4577757268112594,0.09824381792408253,0.15985741231030126,0.269934414911978,0.4527910354845404,0.028639618138424774,0.23141486810551534,0.1176470588235294,-0.7239510719452847,-0.6399201782067941,-0.19656151661677795,0.26544514916607936,-0.5987012987012995,0.08099989271537389,0.7864108210128974,0.701914832809374,0.022892561983471074,0.9559928443649375,0.20806352507444345,-0.041099994008747226,-1.0000000000000007,0.3841059602649002,-0.2999999999999996,0.5361291451622809,0.09147545810557318,0.5422450179365859,0.057884889735453506,0.7798834433413648,01Chambers County
0.1732909379968203,-0.6716791979949873,0.015083002734660863,0.007376259307928164,0.37757201646090516,0.11050840771241185,0.11136099646590712,0.12130293728268618,0.9317428760768726,-0.40081892629663346,0.10362623930463126,0.7200313910143223,-0.43425414364640885,-0.08739067788091011,-0.4038727524204702,0.07169747164403857,-0.5596707818930041,0.06285072951739624,0.019763275057009446,0.42080778177204475,0.17788493737860828,-0.8172588832487311,0.1222718680185599,0.13500305436774587,-0.36294503975112336,0.6083565459610027,-0.32857845548450565,-0.05314480741101901,0.8800518694618541,0.001206030150753769,-0.08957699751175006,0.8629441624365481,-0.054772405103165854,0.00969042551350603,-0.05868139454608212,-0.37891678771529375,0.5887032617342879,-0.14028776978417265,0.23353819139596138,-0.4283835328159937,-0.4716447002041953,0.2080742958016732,0.8019732205778717,-0.2506493506493519,-0.0356184958695419,0.7562126454860019,0.6013146613318091,-0.04289256198347107,0.9989266547406084,0.04301176915441698,-0.10580552393505482,0.46153846153846234,0.5430463576158937,-0.4999999999999997,-0.06540346587065429,-1.0532297034969071,-0.8947845331991618,-0.9731784043400057,0.1688416645988843,01Cherokee County
